bedrooms,bathrooms,toilets,parking_space,title,town,state,price,lat,lon,town_state
4,4,5,3,Terraced Duplexes,Lekki,Lagos,50000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,6,4,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
7,7,8,1,Detached Duplex,Ikoyi,Lagos,750000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,7,8,4,Detached Duplex,Ikoyi,Lagos,600000000.0,6.456061,3.442218,"Ikoyi, Lagos"
3,3,3,4,Terraced Duplexes,Ajah,Lagos,40000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,3,Detached Duplex,Ikeja,Lagos,110000000.0,6.5960605,3.340787,"Ikeja, Lagos"
4,4,5,4,Terraced Duplexes,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,230000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,7,4,Semi Detached Duplex,Ikoyi,Lagos,450000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,6,Semi Detached Duplex,Lekki,Lagos,220000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Semi Detached Duplex,Isheri North,Lagos,50000000.0,6.638393,3.398146,"Isheri North, Lagos"
5,5,4,4,Detached Duplex,Lekki,Lagos,180000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,95000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
8,8,8,4,Detached Bungalow,Agege,Lagos,25000000.0,6.6253091,3.311205795,"Agege, Lagos"
4,4,5,4,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,160000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,3,Terraced Duplexes,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
4,3,3,3,Terraced Duplexes,Ajah,Lagos,50000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,170000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,8,1,Detached Duplex,Ikoyi,Lagos,1300000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,129000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,4,Detached Duplex,Lekki,Lagos,145000000.0,6.458985,3.601521,"Lekki, Lagos"
3,5,4,4,Detached Bungalow,Ibeju Lekki,Lagos,40000000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
4,5,5,4,Block of Flats,Ipaja,Lagos,48000000.0,6.612856,3.265846,"Ipaja, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,135000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Ajah,Lagos,90000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,350000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,650000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,6,6,7,Detached Duplex,Ikeja,Lagos,260000000.0,6.5960605,3.340787,"Ikeja, Lagos"
4,4,5,4,Detached Duplex,Ikeja,Lagos,130000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,5,6,7,Semi Detached Duplex,Ajah,Lagos,37000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,125000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,2,Semi Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,67000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,330000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,3,Detached Duplex,Lekki,Lagos,190000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000.0,6.6180809,3.3777821,"Magodo, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,5,Detached Duplex,Ikoyi,Lagos,150000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,5,Detached Duplex,Ajah,Lagos,60000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,6,6,4,Detached Duplex,Lekki,Lagos,200000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,280000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,260000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Isheri North,Lagos,50000000.0,6.638393,3.398146,"Isheri North, Lagos"
4,4,5,2,Terraced Duplexes,Ajah,Lagos,50000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,6,7,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,6,Detached Duplex,Ajah,Lagos,56000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,100000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Magodo,Lagos,70000000.0,6.6180809,3.3777821,"Magodo, Lagos"
5,5,6,8,Detached Duplex,Ikeja,Lagos,205000000.0,6.5960605,3.340787,"Ikeja, Lagos"
3,5,5,4,Detached Bungalow,Yaba,Lagos,40000000.0,6.51872745,3.374140765,"Yaba, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,4,Detached Duplex,Ajah,Lagos,75000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,4,Detached Bungalow,Magodo,Lagos,18000000.0,6.6180809,3.3777821,"Magodo, Lagos"
7,5,5,4,Detached Duplex,Victoria Island (VI),Lagos,1300000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,4,5,4,Terraced Duplexes,Lekki,Lagos,58000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Terraced Duplexes,Ikeja,Lagos,70000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,600000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,4,Terraced Duplexes,Lekki,Lagos,110000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Ajah,Lagos,70000000.0,6.4694716,3.5623861,"Ajah, Lagos"
6,6,7,1,Detached Duplex,Ikoyi,Lagos,1300000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,85000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,4,Detached Duplex,Lekki,Lagos,300000000.0,6.458985,3.601521,"Lekki, Lagos"
9,9,9,4,Block of Flats,Surulere,Lagos,105000000.0,6.48720145,3.353303586,"Surulere, Lagos"
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,660000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,100000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,5,Detached Duplex,Lekki,Lagos,300000000.0,6.458985,3.601521,"Lekki, Lagos"
3,5,4,2,Terraced Duplexes,Ajah,Lagos,36000000.0,6.4694716,3.5623861,"Ajah, Lagos"
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000.0,6.514193,3.308678,"Isolo, Lagos"
7,6,6,8,Detached Duplex,Ajah,Lagos,100000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Detached Bungalow,Ajah,Lagos,75000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,6,6,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,8,Detached Duplex,Isheri North,Lagos,135000000.0,6.638393,3.398146,"Isheri North, Lagos"
3,2,2,7,Block of Flats,Alimosho,Lagos,75000000.0,6.58438825,3.257587569,"Alimosho, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,3,Detached Bungalow,Ifako-Ijaiye,Lagos,12500000.0,6.66503,3.30279,"Ifako-Ijaiye, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,6,6,Detached Duplex,Ajah,Lagos,64000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,290000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,82000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,6,Detached Duplex,Ikoyi,Lagos,1300000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Detached Duplex,Ajah,Lagos,60000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Detached Duplex,Isheri North,Lagos,77000000.0,6.638393,3.398146,"Isheri North, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,160000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Semi Detached Duplex,Ojodu,Lagos,75000000.0,6.625822,3.354006,"Ojodu, Lagos"
4,6,6,6,Detached Bungalow,Ikorodu,Lagos,14000000.0,6.6191233,3.5041271,"Ikorodu, Lagos"
5,4,5,4,Detached Duplex,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,3,Detached Duplex,Lekki,Lagos,190000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,2,Terraced Duplexes,Lekki,Lagos,160000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,7,Detached Duplex,Ikeja,Lagos,130000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Detached Duplex,Ajah,Lagos,75000000.0,6.4694716,3.5623861,"Ajah, Lagos"
2,2,3,3,Block of Flats,Lekki,Lagos,25500000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Victoria Island (VI),Lagos,170000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,4,5,8,Semi Detached Duplex,Ajah,Lagos,48000000.0,6.4694716,3.5623861,"Ajah, Lagos"
3,3,4,2,Terraced Duplexes,Lekki,Lagos,45000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,6,Terraced Duplexes,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Ikoyi,Lagos,700000000.0,6.456061,3.442218,"Ikoyi, Lagos"
1,5,2,2,Terraced Duplexes,Lekki,Lagos,35000000.0,6.458985,3.601521,"Lekki, Lagos"
6,5,5,4,Detached Duplex,Lekki,Lagos,230000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
3,4,4,3,Detached Bungalow,Ajah,Lagos,20000000.0,6.4694716,3.5623861,"Ajah, Lagos"
3,2,2,4,Block of Flats,Surulere,Lagos,200000000.0,6.48720145,3.353303586,"Surulere, Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,6,6,3,Detached Duplex,Lekki,Lagos,45000000.0,6.458985,3.601521,"Lekki, Lagos"
1,5,2,4,Detached Duplex,Ajah,Lagos,35000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,78000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,4,Detached Duplex,Magodo,Lagos,180000000.0,6.6180809,3.3777821,"Magodo, Lagos"
4,4,5,3,Terraced Duplexes,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,4,Terraced Duplexes,Lekki,Lagos,32500000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Ikeja,Lagos,85000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,1000000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,7,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Ikeja,Lagos,135000000.0,6.5960605,3.340787,"Ikeja, Lagos"
3,3,5,2,Detached Bungalow,Ajah,Lagos,27000000.0,6.4694716,3.5623861,"Ajah, Lagos"
3,3,3,4,Terraced Duplexes,Lekki,Lagos,28000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Terraced Duplexes,Lekki,Lagos,53000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,7,Detached Duplex,Lekki,Lagos,135000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Terraced Duplexes,Lekki,Lagos,48000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,50000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,9,Detached Duplex,Ikoyi,Lagos,250000000.0,6.456061,3.442218,"Ikoyi, Lagos"
2,2,3,4,Block of Flats,Eko Atlantic City,Lagos,710000.0,6.416665,3.42166498,"Eko Atlantic City, Lagos"
5,5,6,1,Detached Duplex,Magodo,Lagos,130000000.0,6.6180809,3.3777821,"Magodo, Lagos"
7,7,8,3,Detached Duplex,Alimosho,Lagos,150000000.0,6.58438825,3.257587569,"Alimosho, Lagos"
4,4,5,4,Detached Duplex,Ikeja,Lagos,180000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,95000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,1,Detached Bungalow,Ibeju Lekki,Lagos,25000000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
4,4,5,2,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,4,Block of Flats,Ikeja,Lagos,55000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,6,6,4,Detached Duplex,Lekki,Lagos,165000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,300000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,2,Semi Detached Bungalow,Ajah,Lagos,14000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
2,3,2,4,Terraced Duplexes,Lekki,Lagos,44000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,3,Terraced Duplexes,Ikoyi,Lagos,600000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,5,4,Detached Duplex,Isolo,Lagos,400000000.0,6.514193,3.308678,"Isolo, Lagos"
4,4,5,1,Detached Duplex,Ikoyi,Lagos,550000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,56000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,3,Terraced Duplexes,Ajah,Lagos,16000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,4,Semi Detached Duplex,Ikoyi,Lagos,230000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,4,Detached Duplex,Ajah,Lagos,70000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,69000000.0,6.458985,3.601521,"Lekki, Lagos"
3,4,4,8,Detached Bungalow,Ibeju Lekki,Lagos,21000000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,135000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,165000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
7,7,8,3,Detached Duplex,Lekki,Lagos,210000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,3,Terraced Duplexes,Ibeju Lekki,Lagos,18000000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
4,4,5,2,Terraced Duplexes,Lekki,Lagos,50000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Terraced Duplexes,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,180000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,5,Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Ikoyi,Lagos,500000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Detached Duplex,Lekki,Lagos,76000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,180000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Ikoyi,Lagos,230000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,85000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,190000000.0,6.458985,3.601521,"Lekki, Lagos"
3,4,4,3,Terraced Duplexes,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,6,7,5,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,3,Detached Bungalow,Ajah,Lagos,15000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,280000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Ajah,Lagos,60000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,220000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,2,Terraced Duplexes,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
1,5,5,4,Block of Flats,Lekki,Lagos,10000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,5,Detached Duplex,Lekki,Lagos,135000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,3,Terraced Duplexes,Lekki,Lagos,160000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,160000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,5,Detached Bungalow,Magodo,Lagos,27000000.0,6.6180809,3.3777821,"Magodo, Lagos"
6,6,7,4,Detached Duplex,Ikeja,Lagos,140000000.0,6.5960605,3.340787,"Ikeja, Lagos"
4,4,5,4,Detached Bungalow,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,60000000.0,6.458985,3.601521,"Lekki, Lagos"
4,7,6,3,Terraced Duplexes,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
3,4,5,2,Terraced Duplexes,Ajah,Lagos,40000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,550000000.0,6.456061,3.442218,"Ikoyi, Lagos"
3,3,4,4,Detached Duplex,Ajah,Lagos,45000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,6,Detached Duplex,Ikoyi,Lagos,1400000000.0,6.456061,3.442218,"Ikoyi, Lagos"
3,4,4,4,Terraced Duplexes,Lekki,Lagos,35000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,4,Detached Duplex,Ajah,Lagos,32265000.0,6.4694716,3.5623861,"Ajah, Lagos"
3,3,4,4,Terraced Duplexes,Ajah,Lagos,40000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,4,4,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,2,Terraced Duplexes,Ikeja,Lagos,150000000.0,6.5960605,3.340787,"Ikeja, Lagos"
6,8,1,4,Detached Duplex,Isheri North,Lagos,155000000.0,6.638393,3.398146,"Isheri North, Lagos"
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,300000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Ikoyi,Lagos,350000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,5,4,Semi Detached Duplex,Ikoyi,Lagos,350000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,8,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,4,Detached Duplex,Magodo,Lagos,170000000.0,6.6180809,3.3777821,"Magodo, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,260000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,6,4,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
6,6,7,6,Detached Duplex,Lekki,Lagos,275000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos,450000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
6,6,7,4,Detached Duplex,Ikeja,Lagos,100000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,6,6,4,Semi Detached Duplex,Ikoyi,Lagos,650000000.0,6.456061,3.442218,"Ikoyi, Lagos"
6,7,7,1,Detached Duplex,Victoria Island (VI),Lagos,420000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,4,5,4,Detached Bungalow,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Semi Detached Duplex,Ikoyi,Lagos,230000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,4,Detached Duplex,Ikeja,Lagos,1000000000.0,6.5960605,3.340787,"Ikeja, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000.0,6.6180809,3.3777821,"Magodo, Lagos"
3,4,5,4,Detached Bungalow,Ibeju Lekki,Lagos,20000000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,125000000.0,6.458985,3.601521,"Lekki, Lagos"
1,5,2,4,Block of Flats,Lekki,Lagos,28000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,2,Terraced Duplexes,Ikoyi,Lagos,300000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,130000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
3,2,3,5,Detached Bungalow,Ojodu,Lagos,10500000.0,6.625822,3.354006,"Ojodu, Lagos"
3,4,4,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,4,Detached Duplex,Magodo,Lagos,45000000.0,6.6180809,3.3777821,"Magodo, Lagos"
5,5,6,3,Detached Duplex,Ikoyi,Lagos,270000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,7,7,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,7,Detached Duplex,Ikoyi,Lagos,1400000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,4,Detached Duplex,Ajah,Lagos,47000000.0,6.4694716,3.5623861,"Ajah, Lagos"
2,2,2,2,Block of Flats,Ajah,Lagos,125000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Ajah,Lagos,200000000.0,6.4694716,3.5623861,"Ajah, Lagos"
3,4,4,4,Terraced Duplexes,Lekki,Lagos,36000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,6,6,Detached Duplex,Ajah,Lagos,85000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,4,4,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,4,Block of Flats,Lekki,Lagos,45000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Semi Detached Duplex,Ikoyi,Lagos,220000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,135000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
5,7,5,4,Detached Duplex,Ajah,Lagos,85000000.0,6.4694716,3.5623861,"Ajah, Lagos"
